"ad","marka","fiyat","indirimli_fiyat","indirim_orani","site","url","kategori","zaman"
"REVOLUTION 8 Siyah Erkek Koşu Ayakkabısı","Nike","3599.0","","0.0","FLO","https://www.flo.com.tr/urun/nike-nike-revolution-8-siyah-erkek-kosu-ayakkabisi-102265613","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"RUN DEFY GRI Erkek Koşu Ayakkabısı","Nike","3299.0","","0.0","FLO","https://www.flo.com.tr/urun/nike-nike-run-defy-gri-erkek-kosu-ayakkabisi-102237301","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"KALEN TX 6FX Siyah Erkek Koşu Ayakkabısı","Kinetix","1599.99","","0.0","FLO","https://www.flo.com.tr/urun/kinetix-kalen-tx-6fx-siyah-erkek-kosu-ayakkabisi-102065386","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"AGATHA 2.0 5FX Siyah Erkek Comfort Ayakkabı","Lumberjack","35001000.0","2299.99","100.0","FLO","https://www.flo.com.tr/urun/lumberjack-agatha-20-5fx-siyah-erkek-comfort-ayakkabi-101948817","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"RUN DEFY Siyah Erkek Koşu Ayakkabısı","Nike","3299.0","","0.0","FLO","https://www.flo.com.tr/urun/nike-nike-run-defy-siyah-erkek-kosu-ayakkabisi-102237305","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"ARDEN 6FX Beyaz Erkek Koşu Ayakkabısı","U.S. Polo Assn.","2799.99","","0.0","FLO","https://www.flo.com.tr/urun/us-polo-assn-arden-6fx-beyaz-erkek-kosu-ayakkabisi-102156911","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"COURT VISION LO NN Beyaz Erkek Sneaker","Nike","4399.0","","0.0","FLO","https://www.flo.com.tr/urun/nike-nike-court-vision-lo-nn-beyaz-erkek-sneaker-101118394","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"VAPOR 16 CLUB TF Mavi Erkek Halı Saha Ayakkabısı","Nike","35001000.0","3599.0","100.0","FLO","https://www.flo.com.tr/urun/nike-vapor-16-club-tf-mavi-erkek-hali-saha-ayakkabisi-102688390","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"V5 RNR (GS) Beyaz Unisex Sneaker","Nike","4699.0","","0.0","FLO","https://www.flo.com.tr/urun/nike-nike-v5-rnr-gs-beyaz-unisex-sneaker-102275483","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"FERON TX 6FX Siyah Erkek Koşu Ayakkabısı","Kinetix","35001000.0","1599.99","100.0","FLO","https://www.flo.com.tr/urun/kinetix-feron-tx-6fx-siyah-erkek-kosu-ayakkabisi-102200271","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"LEE 6FX Beyaz Erkek Sneaker","U.S. Polo Assn.","2399.99","","0.0","FLO","https://www.flo.com.tr/urun/us-polo-assn-lee-6fx-beyaz-erkek-sneaker-102156974","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"ERIVO TX 6FX Siyah Erkek Comfort Ayakkabı","Kinetix","1499.99","","0.0","FLO","https://www.flo.com.tr/urun/kinetix-erivo-tx-6fx-siyah-erkek-comfort-ayakkabi-102200281","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"Clean Lift 1.2 Beyaz Erkek Sneaker","Reebok","2699.99","","0.0","FLO","https://www.flo.com.tr/urun/reebok-clean-lift-12-beyaz-erkek-sneaker-102156092","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"MONTOYA PU 5PR Siyah Erkek Koşu Ayakkabısı","Kinetix","35001000.0","1799.99","100.0","FLO","https://www.flo.com.tr/urun/kinetix-montoya-pu-5pr-siyah-erkek-kosu-ayakkabisi-102020198","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"WELLS 6FX Siyah Erkek Comfort Ayakkabı","PROSHOT","999.99","","0.0","FLO","https://www.flo.com.tr/urun/proshot-wells-6fx-siyah-erkek-comfort-ayakkabi-102201988","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"COBALECO 6FX Siyah Erkek Koşu Ayakkabısı","Lumberjack","2399.99","","0.0","FLO","https://www.flo.com.tr/urun/lumberjack-cobaleco-6fx-siyah-erkek-kosu-ayakkabisi-102065666","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"GALAXY RUN Siyah Erkek Koşu Ayakkabısı","adidas","35001000.0","3299.0","100.0","FLO","https://www.flo.com.tr/urun/adidas-galaxy-run-siyah-erkek-kosu-ayakkabisi-102688305","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"COURT BOROUGH LOW RECRAFT Beyaz Unisex Sneaker","Nike","3499.0","","0.0","FLO","https://www.flo.com.tr/urun/nike-court-borough-low-recraft-beyaz-unisex-sneaker-101792764","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"RUN DEFY Siyah Erkek Koşu Ayakkabısı","Nike","3299.0","","0.0","FLO","https://www.flo.com.tr/urun/nike-nike-run-defy-siyah-erkek-kosu-ayakkabisi-102237298","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"RUN DEFY Mavi Erkek Koşu Ayakkabısı","Nike","35001000.0","3299.0","100.0","FLO","https://www.flo.com.tr/urun/nike-nike-run-defy-mavi-erkek-kosu-ayakkabisi-102688491","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"GO WALK FLEX Siyah Erkek Comfort Ayakkabı","Skechers","5199.0","","0.0","FLO","https://www.flo.com.tr/urun/skechers-go-walk-flex-siyah-erkek-comfort-ayakkabi-102688278","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"REVOLUTION 8 Beyaz Erkek Koşu Ayakkabısı","Nike","3599.0","","0.0","FLO","https://www.flo.com.tr/urun/nike-nike-revolution-8-beyaz-erkek-kosu-ayakkabisi-102265615","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"COBALECO 6FX GRI Erkek Koşu Ayakkabısı","Lumberjack","2399.99","","0.0","FLO","https://www.flo.com.tr/urun/lumberjack-cobaleco-6fx-gri-erkek-kosu-ayakkabisi-102065667","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"FROSTY PU 6FX Beyaz Erkek Sneaker","Lumberjack","2399.99","","0.0","FLO","https://www.flo.com.tr/urun/lumberjack-frosty-pu-6fx-beyaz-erkek-sneaker-102157059","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"BIG  LOW Siyah Erkek Sneaker","Nike","4799.0","3999.0","16.7","FLO","https://www.flo.com.tr/urun/nike-big-nike-low-siyah-erkek-sneaker-100287642","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"Runblaze M Siyah Erkek Koşu Ayakkabısı","adidas","3299.0","","0.0","FLO","https://www.flo.com.tr/urun/adidas-runblaze-m-siyah-erkek-kosu-ayakkabisi-102688164","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"KORT PU HI 5FX Beyaz Erkek High Sneaker","Kinetix","35001000.0","1599.99","100.0","FLO","https://www.flo.com.tr/urun/kinetix-kort-pu-hi-5fx-beyaz-erkek-high-sneaker-101934181","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"SERGI TF Kırmızı Erkek Halı Saha Ayakkabısı","Kinetix","1299.99","","0.0","FLO","https://www.flo.com.tr/urun/kinetix-sergi-tf-kirmizi-erkek-hali-saha-ayakkabisi-102726294","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"REVOLUTION 8 Gri Erkek Koşu Ayakkabısı","Nike","3599.0","","0.0","FLO","https://www.flo.com.tr/urun/nike-nike-revolution-8-gri-erkek-kosu-ayakkabisi-102265614","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"ENKANTO Açık Gri Erkek Koşu Ayakkabısı","Lumberjack","1999.99","","0.0","FLO","https://www.flo.com.tr/urun/lumberjack-enkanto-acik-gri-erkek-kosu-ayakkabisi-102157130","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"MARLON 6FX Beyaz Erkek Sneaker","U.S. Polo Assn.","35001000.0","2399.99","100.0","FLO","https://www.flo.com.tr/urun/us-polo-assn-marlon-6fx-beyaz-erkek-sneaker-102156657","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"TERREX TRACEFINDER 2 Yeşil Erkek Koşu Ayakkabısı","adidas","4199.0","","0.0","FLO","https://www.flo.com.tr/urun/adidas-terrex-tracefinder-2-yesil-erkek-kosu-ayakkabisi-102237106","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"S.T. Dynamite Siyah Unisex Basketbol Ayakkabısı","Nike","2999.0","","0.0","FLO","https://www.flo.com.tr/urun/nike-nike-st-dynamite-siyah-unisex-basketbol-ayakkabisi-102691552","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"SWORD 6FX Siyah Erkek Koşu Ayakkabısı","Lumberjack","2399.99","","0.0","FLO","https://www.flo.com.tr/urun/lumberjack-sword-6fx-siyah-erkek-kosu-ayakkabisi-102065434","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"F50 CLUB TF Sarı Erkek Halı Saha Ayakkabısı","adidas","35001000.0","3599.0","100.0","FLO","https://www.flo.com.tr/urun/adidas-f50-club-tf-sari-erkek-hali-saha-ayakkabisi-102688242","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"ERIVO TX 6FX Siyah Erkek Comfort Ayakkabı","Kinetix","1499.99","","0.0","FLO","https://www.flo.com.tr/urun/kinetix-erivo-tx-6fx-siyah-erkek-comfort-ayakkabi-102200281","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"Clean Lift 1.2 Beyaz Erkek Sneaker","Reebok","2699.99","","0.0","FLO","https://www.flo.com.tr/urun/reebok-clean-lift-12-beyaz-erkek-sneaker-102156092","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"MONTOYA PU 5PR Siyah Erkek Koşu Ayakkabısı","Kinetix","35001000.0","1799.99","100.0","FLO","https://www.flo.com.tr/urun/kinetix-montoya-pu-5pr-siyah-erkek-kosu-ayakkabisi-102020198","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"WELLS 6FX Siyah Erkek Comfort Ayakkabı","PROSHOT","999.99","","0.0","FLO","https://www.flo.com.tr/urun/proshot-wells-6fx-siyah-erkek-comfort-ayakkabi-102201988","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"COBALECO 6FX Siyah Erkek Koşu Ayakkabısı","Lumberjack","2399.99","","0.0","FLO","https://www.flo.com.tr/urun/lumberjack-cobaleco-6fx-siyah-erkek-kosu-ayakkabisi-102065666","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"GALAXY RUN Siyah Erkek Koşu Ayakkabısı","adidas","35001000.0","3299.0","100.0","FLO","https://www.flo.com.tr/urun/adidas-galaxy-run-siyah-erkek-kosu-ayakkabisi-102688305","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"COURT BOROUGH LOW RECRAFT Beyaz Unisex Sneaker","Nike","3499.0","","0.0","FLO","https://www.flo.com.tr/urun/nike-court-borough-low-recraft-beyaz-unisex-sneaker-101792764","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"RUN DEFY Siyah Erkek Koşu Ayakkabısı","Nike","3299.0","","0.0","FLO","https://www.flo.com.tr/urun/nike-nike-run-defy-siyah-erkek-kosu-ayakkabisi-102237298","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"RUN DEFY Mavi Erkek Koşu Ayakkabısı","Nike","35001000.0","3299.0","100.0","FLO","https://www.flo.com.tr/urun/nike-nike-run-defy-mavi-erkek-kosu-ayakkabisi-102688491","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"GO WALK FLEX Siyah Erkek Comfort Ayakkabı","Skechers","5199.0","","0.0","FLO","https://www.flo.com.tr/urun/skechers-go-walk-flex-siyah-erkek-comfort-ayakkabi-102688278","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"REVOLUTION 8 Beyaz Erkek Koşu Ayakkabısı","Nike","3599.0","","0.0","FLO","https://www.flo.com.tr/urun/nike-nike-revolution-8-beyaz-erkek-kosu-ayakkabisi-102265615","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"COBALECO 6FX GRI Erkek Koşu Ayakkabısı","Lumberjack","2399.99","","0.0","FLO","https://www.flo.com.tr/urun/lumberjack-cobaleco-6fx-gri-erkek-kosu-ayakkabisi-102065667","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"FROSTY PU 6FX Beyaz Erkek Sneaker","Lumberjack","2399.99","","0.0","FLO","https://www.flo.com.tr/urun/lumberjack-frosty-pu-6fx-beyaz-erkek-sneaker-102157059","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"BIG  LOW Siyah Erkek Sneaker","Nike","4799.0","3999.0","16.7","FLO","https://www.flo.com.tr/urun/nike-big-nike-low-siyah-erkek-sneaker-100287642","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"Runblaze M Siyah Erkek Koşu Ayakkabısı","adidas","3299.0","","0.0","FLO","https://www.flo.com.tr/urun/adidas-runblaze-m-siyah-erkek-kosu-ayakkabisi-102688164","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"KORT PU HI 5FX Beyaz Erkek High Sneaker","Kinetix","35001000.0","1599.99","100.0","FLO","https://www.flo.com.tr/urun/kinetix-kort-pu-hi-5fx-beyaz-erkek-high-sneaker-101934181","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"SERGI TF Kırmızı Erkek Halı Saha Ayakkabısı","Kinetix","1299.99","","0.0","FLO","https://www.flo.com.tr/urun/kinetix-sergi-tf-kirmizi-erkek-hali-saha-ayakkabisi-102726294","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"REVOLUTION 8 Gri Erkek Koşu Ayakkabısı","Nike","3599.0","","0.0","FLO","https://www.flo.com.tr/urun/nike-nike-revolution-8-gri-erkek-kosu-ayakkabisi-102265614","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"ENKANTO Açık Gri Erkek Koşu Ayakkabısı","Lumberjack","1999.99","","0.0","FLO","https://www.flo.com.tr/urun/lumberjack-enkanto-acik-gri-erkek-kosu-ayakkabisi-102157130","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"MARLON 6FX Beyaz Erkek Sneaker","U.S. Polo Assn.","35001000.0","2399.99","100.0","FLO","https://www.flo.com.tr/urun/us-polo-assn-marlon-6fx-beyaz-erkek-sneaker-102156657","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"TERREX TRACEFINDER 2 Yeşil Erkek Koşu Ayakkabısı","adidas","4199.0","","0.0","FLO","https://www.flo.com.tr/urun/adidas-terrex-tracefinder-2-yesil-erkek-kosu-ayakkabisi-102237106","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"S.T. Dynamite Siyah Unisex Basketbol Ayakkabısı","Nike","2999.0","","0.0","FLO","https://www.flo.com.tr/urun/nike-nike-st-dynamite-siyah-unisex-basketbol-ayakkabisi-102691552","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"SWORD 6FX Siyah Erkek Koşu Ayakkabısı","Lumberjack","2399.99","","0.0","FLO","https://www.flo.com.tr/urun/lumberjack-sword-6fx-siyah-erkek-kosu-ayakkabisi-102065434","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"F50 CLUB TF Sarı Erkek Halı Saha Ayakkabısı","adidas","35001000.0","3599.0","100.0","FLO","https://www.flo.com.tr/urun/adidas-f50-club-tf-sari-erkek-hali-saha-ayakkabisi-102688242","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"S.T. Dynamite Siyah Unisex Basketbol Ayakkabısı","Nike","2999.0","","0.0","FLO","https://www.flo.com.tr/urun/nike-nike-st-dynamite-siyah-unisex-basketbol-ayakkabisi-102691551","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"Pounce Lite Beyaz Erkek Koşu Ayakkabısı","Puma","4999.0","3999.0","20.0","FLO","https://www.flo.com.tr/urun/puma-pounce-lite-beyaz-erkek-kosu-ayakkabisi-102237145","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"BIRD 5FX Siyah Erkek Deniz Ayakkabısı","Lumberjack","35001000.0","2399.99","100.0","FLO","https://www.flo.com.tr/urun/lumberjack-bird-5fx-siyah-erkek-deniz-ayakkabisi-101970868","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"GO WALK ARCH FIT N-JOY Siyah Erkek Comfort Ayakkabı","Skechers","6399.0","6199.0","3.1","FLO","https://www.flo.com.tr/urun/skechers-go-walk-arch-fit-n-joy-siyah-erkek-comfort-ayakkabi-102688276","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"AIR MONARCH IV Beyaz Erkek Sneaker","Nike","4099.0","","0.0","FLO","https://www.flo.com.tr/urun/nike-air-monarch-iv-beyaz-erkek-sneaker-100343347","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"THINK Siyah Erkek Koşu Ayakkabısı","Lumberjack","2799.99","","0.0","FLO","https://www.flo.com.tr/urun/lumberjack-think-siyah-erkek-kosu-ayakkabisi-102203332","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"SHARK Lacivert Erkek Deniz Ayakkabısı","Dockers by Gerli","1899.99","","0.0","FLO","https://www.flo.com.tr/urun/dockers-by-gerli-shark-lacivert-erkek-deniz-ayakkabisi-102249248","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"Court Classic Clean Siyah Erkek Sneaker","Puma","2999.0","","0.0","FLO","https://www.flo.com.tr/urun/puma-court-classic-clean-siyah-erkek-sneaker-102266180","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"JACOB 6FX Siyah Erkek Koşu Ayakkabısı","Lumberjack","2599.99","","0.0","FLO","https://www.flo.com.tr/urun/lumberjack-jacob-6fx-siyah-erkek-kosu-ayakkabisi-102157061","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"MACELLAN Siyah Erkek Comfort Ayakkabı","Lumberjack","2699.99","","0.0","FLO","https://www.flo.com.tr/urun/lumberjack-macellan-siyah-erkek-comfort-ayakkabi-102157306","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"AKANJI Bej Erkek Comfort Ayakkabı","Lumberjack","2599.99","","0.0","FLO","https://www.flo.com.tr/urun/lumberjack-akanji-bej-erkek-comfort-ayakkabi-102203663","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"GO WALK FLEX Bej Erkek Comfort Ayakkabı","Skechers","5199.0","","0.0","FLO","https://www.flo.com.tr/urun/skechers-go-walk-flex-bej-erkek-comfort-ayakkabi-102688279","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"RUNFALCON 5 GRI Erkek Koşu Ayakkabısı","adidas","35001000.0","3999.0","100.0","FLO","https://www.flo.com.tr/urun/adidas-runfalcon-5-gri-erkek-kosu-ayakkabisi-102264119","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"CHERNOBIL Beyaz Erkek Koşu Ayakkabısı","Lumberjack","2799.99","","0.0","FLO","https://www.flo.com.tr/urun/lumberjack-chernobil-beyaz-erkek-kosu-ayakkabisi-102157117","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"JUMBO Siyah Erkek Deniz Ayakkabısı","Lumberjack","35001000.0","2199.99","100.0","FLO","https://www.flo.com.tr/urun/lumberjack-jumbo-siyah-erkek-deniz-ayakkabisi-102239179","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"ATHICA 5PR Gri Erkek Koşu Ayakkabısı","Lotto","35001000.0","2499.99","100.0","FLO","https://www.flo.com.tr/urun/lotto-athica-5pr-gri-erkek-kosu-ayakkabisi-102032462","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"AERIAL Siyah Erkek Deniz Ayakkabısı","Lumberjack","35001000.0","2599.99","100.0","FLO","https://www.flo.com.tr/urun/lumberjack-aerial-siyah-erkek-deniz-ayakkabisi-101984988","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"DOWNSHIFTER 14 Siyah Erkek Koşu Ayakkabısı","Nike","3699.0","","0.0","FLO","https://www.flo.com.tr/urun/nike-nike-downshifter-14-siyah-erkek-kosu-ayakkabisi-102683573","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"AERIAL Siyah Erkek Deniz Ayakkabısı","Lumberjack","35001000.0","2599.99","100.0","FLO","https://www.flo.com.tr/urun/lumberjack-aerial-siyah-erkek-deniz-ayakkabisi-101984989","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"ARDEN 5PR Beyaz Erkek Sneaker","Kinetix","35001000.0","1999.99","100.0","FLO","https://www.flo.com.tr/urun/kinetix-arden-5pr-beyaz-erkek-sneaker-102022854","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
"BANZE 6FX Gri Erkek Sneaker","U.S. Polo Assn.","2299.99","","0.0","FLO","https://www.flo.com.tr/urun/us-polo-assn-banze-6fx-gri-erkek-sneaker-102160046","Erkek Spor Ayakkabı","2026-06-18T22:25:48"
